"Infants lacking immunization, DTP (% of one-year-olds)"
"179"," Sierra Leone","100","100","36","20","5","3","2","2","12"
"5"," Singapore","5","2","2","4","2","2","2","2","2"
"40"," Slovakia","","1","1","1","1","1","1","1","1"
"25"," Slovenia","","2","4","2","2","2","2","2","2"
"156"," Solomon Islands","9","13","5","7","3","1","1","1","5"
"0"," Somalia","58","54","43","50","45","48","48","48","48"
"119"," South Africa","11","11","15","25","23","23","30","31","27"
"181"," South Sudan","","","","","","21","29","43","51"
"27"," Spain","5","4","2","2","1","1","1","2","1"
"73"," Sri Lanka","5","3","1","1","1","1","1","1","1"
"165"," Sudan","17","28","25","12","1","1","1","1","1"
"97"," Suriname","6","6","10","7","1","10","6","9","9"
"148"," Swaziland","4","6","6","5","5","2","3","1","1"
"14"," Sweden","1","1","1","1","1","1","1","1","1"
"2"," Switzerland","4","7","5","5","5","2","2","2","2"
"149"," Syrian Arab Republic","7","4","10","12","11","14","32","45","35"
"129"," Tajikistan","","14","12","8","5","2","4","2","2"
"151"," Tanzania (United Republic of)","8","7","8","5","2","4","1","1","1"
"87"," Thailand","3","2","2","1","1","1","1","1","1"
"82"," The former Yugoslav Republic of Macedonia","","2","2","1","3","3","2","1","2"
"133"," Timor-Leste","","","","36","25","31","6","14","19"
"166"," Togo","10","26","20","9","3","6","6","6","9"
"101"," Tonga","3","2","1","6","14","14","19","14","14"
"65"," Trinidad and Tobago","6","4","10","2","4","4","3","6","7"
"97"," Tunisia","3","3","1","2","2","2","1","1","2"
"71"," Turkey","6","14","8","8","2","2","3","1","3"
"111"," Turkmenistan","","3","3","1","1","2","2","1","1"
"0"," Tuvalu","1","5","7","1","1","1","1","1","1"
"163"," Uganda","28","19","20","10","13","9","11","11","11"
"84"," Ukraine","","2","1","2","48","50","24","10","10"
"42"," United Arab Emirates","5","4","4","3","6","6","6","6","6"
"16"," United Kingdom","6","3","3","3","2","2","2","2","2"
"10"," United States","4","2","1","1","2","2","2","2","2"
"54"," Uruguay","2","3","8","1","2","1","2","2","1"
"105"," Uzbekistan","","4","1","1","1","1","1","1","1"
"134"," Vanuatu","9","10","15","21","24","24","25","25","25"
"71"," Venezuela (Bolivarian Republic of)","16","13","8","2","10","10","10","10","12"
"115"," Viet Nam","4","3","3","2","7","3","1","17","5"
"168"," Yemen","6","31","12","7","6","11","11","6","6"
"139"," Zambia","3","3","6","8","8","13","14","14","4"
"154"," Zimbabwe","4","4","16","20","5","1","1","2","2"
""
