"Private capital flows (% of GDP)"
"60"," Palau","","","","0.4","-1.8","-5.1","-7.2","-3.4","-18.7",""
"114"," Palestine, State of","","2.7","4.8","-0.1","2.8","-3.4","-0.1","-3.3","-0.8",""
"60"," Panama","1.8","-6.5","-5.8","-0.8","-10.7","-11.3","-9.9","-9.2","-10.0","-6.8"
"154"," Papua New Guinea","","-8.8","0.8","-1.1","0.8","-0.9","-3.9","0.6","-2.0",""
"110"," Paraguay","","-1.0","-1.2","","","-2.6","-5.0","-2.0","-5.3","-1.9"
"87"," Peru","0.0","-5.2","-0.8","-5.8","-9.0","-4.0","-7.3","-7.1","-3.3","-5.1"
"116"," Philippines","-1.1","-3.1","-1.9","-2.1","-1.6","-1.5","-0.9","-0.4","1.3","1.6"
"36"," Poland","","-3.4","-7.4","-6.4","-7.9","-5.9","-5.1","-0.8","-1.7","-0.3"
"41"," Portugal","-4.3","0.9","2.1","-0.7","1.0","5.0","9.9","0.1","-2.6","-0.3"
"33"," Qatar","","","","","","16.6","-0.7","13.5","12.2","11.7"
"50"," Romania","","-1.2","-3.1","-7.2","-2.5","-2.6","-4.6","-5.8","-3.7","-1.2"
"49"," Russian Federation","","0.2","5.0","1.8","0.7","1.3","-0.9","1.3","3.7","3.2"
"159"," Rwanda","-0.3","","-0.5","","-1.1","-2.1","-2.3","-3.4","-3.6","-4.0"
"74"," Saint Kitts and Nevis","","-7.7","-24.1","-14.4","-14.3","-12.9","-14.0","","",""
"92"," Saint Lucia","-11.3","-5.9","-10.5","-10.8","-12.2","-8.9","-9.8","-13.3","",""
"99"," Saint Vincent and the Grenadines","","","-9.9","-5.8","-14.2","-12.2","-17.4","-19.6","",""
"104"," Samoa","","","","-0.2","0.5","-1.1","0.7","-2.8","-1.7",""
"142"," Sao Tome and Principe","","","","","","","","-1.7","-6.9",""
"38"," Saudi Arabia","1.3","-1.5","6.0","-3.9","-1.9","0.5","-0.6","0.4","3.2","1.1"
"162"," Senegal","-1.2","-0.8","-1.8","-0.6","-2.7","-8.1","","","",""
"66"," Serbia","","","","","-4.0","-14.8","-7.7","-9.4","-4.8","-4.6"
"63"," Seychelles","-5.6","-4.5","-2.4","-8.6","-16.8","-9.5","-32.7","-7.6","-12.1","-15.9"
"179"," Sierra Leone","","","","","-9.8","-33.8","-19.0","-8.7","-8.1",""
"5"," Singapore","-6.9","12.0","12.9","-3.6","4.1","-1.5","13.6","12.0","7.8","8.5"
"40"," Slovakia","","-1.7","-9.8","2.0","-2.9","-2.6","-14.6","-9.4","-3.2","0.1"
"25"," Slovenia","","-0.7","-1.3","5.7","-5.8","-6.6","-0.8","-11.8","-12.7","4.3"
"156"," Solomon Islands","","","","-4.1","-24.1","-13.1","-2.0","-4.8","-1.8","-1.4"
"119"," South Africa","0.1","-0.8","0.9","-4.0","-3.6","-2.1","-3.0","-2.1","-0.8","-0.4"
"27"," Spain","-3.6","-4.0","3.3","-3.1","-3.4","3.8","2.0","-5.8","0.0","3.8"
"73"," Sri Lanka","","-0.4","-0.8","-1.2","-3.1","-3.0","-4.4","-4.0","-3.6","-1.6"
"165"," Sudan","","","","-6.1","-3.2","-2.6","-3.7","-2.5","-1.7","-2.1"
"97"," Suriname","","","","-1.4","5.9","-1.8","-3.4","-3.6","-3.2","-5.5"
"148"," Swaziland","-1.8","-1.3","-4.8","0.7","-5.3","0.0","-1.7","4.6","-0.5",""
"14"," Sweden","3.9","-0.4","8.6","4.0","-0.1","-2.2","-0.7","-4.0","5.0","-0.1"
"2"," Switzerland","0.5","3.2","13.7","24.3","4.3","5.0","1.3","8.0","-0.5","8.5"
"129"," Tajikistan","","","","","0.2","-1.0","","-1.2","-3.4","-5.0"
"151"," Tanzania (United Republic of)","","","","-5.5","-5.8","-3.7","-4.6","-4.7","-4.3","-4.4"
"87"," Thailand","-2.7","-3.1","-2.1","-7.5","-3.4","-0.4","-0.5","0.3","3.1","5.4"
"82"," The former Yugoslav Republic of Macedonia","","","-5.7","-5.3","-1.4","-3.5","-2.7","-0.9","-8.1","-2.5"
"133"," Timor-Leste","","","","","159.4","204.2","173.5","190.3","99.4","-12.8"
"166"," Togo","-1.3","-2.8","-3.7","-4.5","-0.8","17.7","8.4","-3.4","10.9",""
"101"," Tonga","7.0","","","","","","","","",""
"65"," Trinidad and Tobago","","-5.8","-7.7","","","","","","",""
"97"," Tunisia","-0.6","-1.6","-3.4","-2.2","-3.0","-0.8","-3.4","-2.5","-2.3",""
"71"," Turkey","-0.8","-0.6","-0.4","-4.6","-3.2","-4.6","-6.4","-4.0","-3.2","0.5"
"0"," Tuvalu","","","","7.7","5.8","9.9","14.8","1.9","",""
